_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
6999b981d5fe59bad82cdd32,,56.84,89.16,60.84,64.55,71;2;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771682177000
6999b96fd5fe59bad82cdc9b,,73.65,97.92,73.65,65.4,92;0;0;0,time,15,-1,5,14.99,0,14.75,false,false,english,,normal,false,false,false,,1771682159000
6999b942d5fe59bad82cdaec,,76.83,93.46,85.63,69.78,96;5;0;2,time,15,-1,16,14.99,0,53.93,false,false,english,,normal,false,false,false,,1771682114000
6999b7fdd5fe59bad82ccf6b,,56.83,84.71,60.04,54.19,71;2;0;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771681789000
6999b7ebd5fe59bad82ccec7,,52.03,91.01,69.65,64.94,65;4;0;1,time,15,-1,1,14.99,0,0.77,false,false,english,,normal,false,false,false,,1771681771000
6999b7bed5fe59bad82ccd25,,72.82,92.86,72.82,77.05,91;0;0;0,time,15,-1,2,15,0,8.22,false,false,english,,normal,false,false,false,,1771681726000
6999a96dd5fe59bad82c5054,,48.82,76.4,62.43,46.7,61;6;1;0,time,15,-1,1,14.99,0,0.5,false,false,english,,normal,false,false,false,,1771678061000
6999a6a5d5fe59bad82c3963,,65.62,92.31,69.62,66.78,82;2;0;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1771677349000
6999a683d5fe59bad82c3847,,52.82,81.05,72.02,61.48,66;7;1;3,time,15,-1,2,15,0,3.57,false,false,english,,normal,false,false,false,,1771677315000
6999a66bd5fe59bad82c3775,,66.43,89.58,70.43,66.84,83;2;0;0,time,15,-1,2,14.99,0,8.81,false,false,english,,normal,false,false,false,,1771677291000
6999a631d5fe59bad82c3562,,66.45,90.32,66.45,69.29,83;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771677233000
6999a61fd5fe59bad82c34c9,,58.42,93.59,58.42,62.72,73;0;0;0,time,15,-1,1,14.99,0,1.68,false,false,english,,normal,false,false,false,,1771677215000
6999a609d5fe59bad82c33f0,,56.83,93.42,56.83,69.88,71;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771677193000
6999a5e8d5fe59bad82c32c1,,62.43,89.01,68.04,62.2,78;3;0;0,time,15,-1,6,14.99,0,12.84,false,false,english,,normal,false,false,false,,1771677160000
6999a570d5fe59bad82c2eb9,,66.42,92.55,72.02,57.43,83;2;0;0,time,15,-1,4,15,0,14.6,false,false,english,,normal,false,false,false,,1771677040000
6999a2e0d5fe59bad82c1981,,64.02,92.31,72.02,61.73,80;4;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1771676384000
6999a2d0d5fe59bad82c18fb,,49.62,89.87,57.62,47.14,62;1;0;2,time,15,-1,0,14.99,1,0,false,false,english,,normal,false,false,false,,1771676368000
6999a139d5fe59bad82c0bc3,,74.44,97.03,80.04,73.18,93;1;0;0,time,15,-1,7,14.99,0,10.93,false,false,english,,normal,false,false,false,,1771675961000
6999a0ecd5fe59bad82c095a,,64.83,94.57,71.23,62.9,81;1;0;1,time,15,-1,4,14.99,0,7.28,false,false,english,,normal,false,false,false,,1771675884000
6999a0cad5fe59bad82c0840,,76.05,97.94,76.05,68.13,95;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771675850000
6999a0b8d5fe59bad82c07a7,,60.83,89.66,64.84,73.14,76;2;0;0,time,15,-1,2,14.99,0,15.93,false,false,english,,normal,false,false,false,,1771675832000
6999a072d5fe59bad82c0598,,57.63,80.58,79.24,63.22,72;11;0;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771675762000
6999a05ad5fe59bad82c04eb,,88.05,96.49,88.05,70.86,110;0;0;0,time,15,-1,6,14.99,0,16.09,false,false,english,,normal,false,false,false,,1771675738000
6999a013d5fe59bad82c02d2,,81.63,98.08,81.63,66.09,102;0;0;0,time,15,-1,4,14.99,0,12.86,false,false,english,,normal,false,false,false,,1771675667000
69999fc5d5fe59bad82c005a,,76.85,96,76.85,67.29,96;0;0;0,time,15,-1,1,14.99,0,0.76,false,false,english,,normal,false,false,false,,1771675589000
69999fb2d5fe59bad82bffb1,,52.04,87.06,60.84,65.51,65;3;0;1,time,15,-1,1,14.99,0,11.01,false,false,english,,normal,false,false,false,,1771675570000
69999f8ad5fe59bad82bfe6d,,48.03,88.89,52.03,51.85,60;0;0;1,time,15,-1,1,14.99,0,4.17,false,false,english,,normal,false,false,false,,1771675530000
69999f6dd5fe59bad82bfd84,,55.22,90.59,62.42,59.44,69;2;0;1,time,15,-1,6,15,0,21.34,false,false,english,,normal,false,false,false,,1771675501000
69999f24d5fe59bad82bfb55,,60.82,87.36,60.82,47.77,76;0;0;0,time,15,-1,2,15,0,3.73,false,false,english,,normal,false,false,false,,1771675428000
699969a4d5fe59bad82a5daa,,40.03,77.61,44.03,58.45,50;2;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771661732000
699961eed5fe59bad82a27ef,,52.02,87.21,64.02,60.52,65;1;1;2,time,15,-1,7,15,0,8.51,false,false,english,,normal,false,false,false,,1771659758000
69995799d5fe59bad829df35,,72.02,92.86,75.22,67.48,90;2;0;0,time,15,-1,1,15,0,2.39,false,false,english,,normal,false,false,false,,1771657113000
69995783d5fe59bad829de8b,,56.82,90.12,60.02,50.5,71;1;0;0,time,15,-1,6,15,0,19.1,false,false,english,,normal,false,false,false,,1771657091000
69995754d5fe59bad829dd18,,58.44,80.77,80.06,66.5,73;11;0;1,time,15,-1,2,14.99,0,1.4,false,false,english,,normal,false,false,false,,1771657044000
69992c39d5fe59bad828a500,,77.66,90.24,98.47,75.13,97;6;1;3,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771646009000
69992c24d5fe59bad828a477,,84.42,94,93.8,79.6,45;2;0;0,words,10,-1,1,6.4,0,0.96,false,false,english,,normal,false,false,false,,1771645988000
69992c19d5fe59bad828a43a,,54.64,83.61,69.21,56.2,45;3;1;0,words,10,-1,1,9.88,0,1.48,false,false,english,,normal,false,false,false,,1771645977000
69992c05d5fe59bad828a3ba,,53.75,79.03,72.1,55.12,41;4;0;0,words,10,-1,8,9.15,0,12.4,false,false,english,,normal,false,false,false,,1771645957000
69992bccd5fe59bad828a246,,66.64,94.44,66.64,53.07,51;0;0;0,words,10,-1,2,9.18,0,1.26,false,false,english,,normal,false,false,false,,1771645900000
69992bb3d5fe59bad828a1ad,,82.14,92.98,92,80.86,50;2;0;0,words,10,-1,9,7.3,0,4.84,false,false,english,,normal,false,false,false,,1771645875000
69992b78d5fe59bad828a02a,,84.26,97.87,84.26,68.56,46;0;0;0,words,10,-1,0,6.55,0,0,false,false,english,,normal,false,false,false,,1771645816000
69992b6fd5fe59bad8289ffa,,75.54,98.33,75.54,61.29,59;0;0;0,words,10,-1,0,9.37,0,0,false,false,english,,normal,false,false,false,,1771645807000
69992b63d5fe59bad8289fb8,,63.44,92.31,70.65,64.65,44;2;0;0,words,10,-1,1,8.32,0,4.87,false,false,english,,normal,false,false,false,,1771645795000
69992b4bd5fe59bad8289f14,,60.67,86,76.23,70.21,39;4;0;1,words,10,-1,2,7.71,0,0.58,false,false,english,,normal,false,false,false,,1771645771000
69986a77d5fe59bad8213b75,,66.44,92,76.85,67.76,83;2;0;1,time,15,-1,11,14.99,0,14.57,false,false,english,,normal,false,false,false,,1771596407000
69986848d5fe59bad8211f0c,true,108.27,100,108.27,88.89,51;0;0;0,words,10,-1,1,5.65,0,0.18,false,false,english,,normal,false,false,false,,1771595848000
6998683ad5fe59bad8211e3e,,80.33,95.92,98.86,75.77,39;0;0;2,words,10,-1,2,5.83,0,3.32,false,false,english,,normal,false,false,false,,1771595834000
6998681fd5fe59bad8211ccc,,105.48,100,105.48,70.14,47;0;0;0,words,10,-1,2,5.35,0,4.8,false,false,english,,normal,false,false,false,,1771595807000
6998680cd5fe59bad8211bd9,,87.69,92,99.65,56.13,44;2;1;0,words,10,-1,10,6.02,0,9.24,false,false,english,,normal,false,false,false,,1771595788000
699867e2d5fe59bad82119b8,true,105.79,100,105.79,83.23,51;0;0;0,words,10,-1,9,5.79,0,5.76,false,false,english,,normal,false,false,false,,1771595746000
699867b0d5fe59bad821172a,,75.7,92.86,83.89,80.82,37;2;0;0,words,10,-1,4,5.86,0,5.5,false,false,english,,normal,false,false,false,,1771595696000
6998678ad5fe59bad821152a,,90.61,94.44,98,74.34,49;2;0;0,words,10,-1,16,6.49,0,26.63,false,false,english,,normal,false,false,false,,1771595658000
699866f9d5fe59bad8210e2c,true,98.33,98.44,102.33,74.37,123;0;1;0,time,15,-1,1,15.01,0,2.77,false,false,english,,normal,false,false,false,,1771595513000
699866c0d5fe59bad8210b6e,,61.61,88.06,71.01,63.82,308;16;0;2,time,60,-1,9,59.99,0,54.34,false,false,english,,normal,false,false,false,,1771595456000
69985fe5d5fe59bad820b889,,71.79,93,77.39,66.84,359;9;0;2,time,60,-1,7,60.01,0,73.31,false,false,english,,normal,false,false,false,,1771593701000
69982eafd5fe59bad81ecddf,,66.81,92.17,72.01,69.45,334;6;0;1,time,60,-1,4,59.99,0,23.76,false,false,english,,normal,false,false,false,,1771581103000
69982e43d5fe59bad81ec99f,,79.98,94.64,89.58,74.65,100;2;2;0,time,15,-1,5,15,0,4.89,false,false,english,,normal,false,false,false,,1771580995000
69982e21d5fe59bad81ec85f,,68.04,90.82,76.84,72.13,85;4;0;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771580961000
69982e10d5fe59bad81ec7aa,,76.03,97.94,76.03,74.21,95;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771580944000
69982dfed5fe59bad81ec701,,67.21,94.44,67.21,58.31,84;0;0;0,time,15,-1,6,15,0,16.79,false,false,english,,normal,false,false,false,,1771580926000
69982dc2d5fe59bad81ec4d3,,65.61,93.48,71.21,61.96,82;2;0;0,time,15,-1,1,15,0,1.49,false,false,english,,normal,false,false,false,,1771580866000
69982da2d5fe59bad81ec390,,76.83,96,76.83,73.92,96;0;0;0,time,15,-1,1,14.99,0,1.3,false,false,english,,normal,false,false,false,,1771580834000
69982d8dd5fe59bad81ec2d8,,44.83,81.25,54.44,65.32,56;2;0;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771580813000
69982d7cd5fe59bad81ec246,,54.44,86.59,60.05,51.97,68;2;0;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771580796000
69982d6ad5fe59bad81ec17f,,52.84,84.81,52.84,61.13,66;0;0;0,time,15,-1,2,14.99,0,11.03,false,false,english,,normal,false,false,false,,1771580778000
69981f6ed5fe59bad81e3834,,76.84,95.05,76.84,68.17,96;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771577198000
69981f52d5fe59bad81e372e,,57.65,88.89,57.65,59.57,72;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771577170000
69981f3fd5fe59bad81e3695,,61.63,90.59,61.63,68,77;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771577151000
69981f28d5fe59bad81e35c0,,67.25,93.33,67.25,72.11,84;0;0;0,time,15,-1,1,14.99,0,1.51,false,false,english,,normal,false,false,false,,1771577128000
69981f08d5fe59bad81e3491,,44.03,86.11,52.84,46.28,55;2;0;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771577096000
69981eebd5fe59bad81e3395,,41.63,81.69,50.44,48.12,52;3;1;1,time,15,-1,0,14.99,1,0,false,false,english,,normal,false,false,false,,1771577067000
69981ed9d5fe59bad81e330a,,51.22,86.42,60.82,55.81,64;4;0;0,time,15,-1,0,15,1,0,false,false,english,,normal,false,false,false,,1771577049000
69973bfed5fe59bad815fa5c,,44.82,89.06,49.63,31.21,56;5;0;0,time,15,-1,0,14.99,2,0,false,false,english,,normal,false,false,false,,1771518974000
69969caed5fe59bad80f2821,,68.86,91.49,68.86,56.64,86;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771478190000
69969c9bd5fe59bad80f2781,,48.82,79.76,58.42,54.97,61;4;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771478171000
69969bc5d5fe59bad80f201f,,60.83,95.06,60.83,64.36,76;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771477957000
69969bb3d5fe59bad80f1f81,,64.84,89.8,76.05,73.28,81;3;1;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771477939000
69969ba2d5fe59bad80f1ef1,,60.84,90.11,65.64,64.17,76;0;1;0,time,15,-1,2,14.99,0,8.1,false,false,english,,normal,false,false,false,,1771477922000
69969b5dd5fe59bad80f1cb1,,72.05,94.85,72.05,62.62,90;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771477853000
69969b4bd5fe59bad80f1c2b,,56.02,92.5,60.82,62.1,70;0;1;0,time,15,-1,2,14.99,0,7.59,false,false,english,,normal,false,false,false,,1771477835000
69969b29d5fe59bad80f1b16,,61.62,91.67,61.62,55.44,77;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1771477801000
69969b17d5fe59bad80f1a77,,46.41,85.92,50.41,61.86,58;2;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1771477783000
69969af2d5fe59bad80f192e,,54.43,89.61,54.43,59.87,68;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771477746000
69969ae1d5fe59bad80f189b,,53.61,87.18,53.61,70.05,67;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1771477729000
69969acfd5fe59bad80f17e7,,51.21,89.04,51.21,52.11,64;0;0;0,time,15,-1,2,15,0,3.07,false,false,english,,normal,false,false,false,,1771477711000
69969ab7d5fe59bad80f170f,,49.63,84,49.63,47.49,62;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771477687000
69969aa3d5fe59bad80f166f,,59.23,93.67,59.23,63.02,74;0;0;0,time,15,-1,4,14.99,0,22.91,false,false,english,,normal,false,false,false,,1771477667000
6995bd73d5fe59bad8061e96,true,76.41,96.57,78.81,70.74,382;2;0;1,time,60,-1,6,60,0,9.83,false,false,english,,normal,false,false,false,,1771421043000
6995bcfdd5fe59bad806191d,,70.61,91.35,72.41,62.57,353;3;0;3,time,60,-1,0,59.99,0,0,false,false,english,,normal,false,false,false,,1771420925000
6995bca3d5fe59bad806151e,,79.24,93.64,84.84,79.07,99;2;0;0,time,15,-1,4,14.99,0,6.66,false,false,english,,normal,false,false,false,,1771420835000
6995ba78d5fe59bad805fbc1,,74.45,97.89,74.45,81.17,93;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771420280000
6995ba66d5fe59bad805fb13,,68.04,91.4,68.04,66.59,85;0;0;0,time,15,-1,2,14.99,0,2.77,false,false,english,,normal,false,false,false,,1771420262000
6995ba4ed5fe59bad805fa0e,,60.83,86.96,69.64,57.57,76;4;0;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771420238000
69948819d5fe59bad8fa7073,,73.65,94.85,73.65,63.91,92;0;0;0,time,15,-1,8,14.99,0,27.74,false,false,english,,normal,false,false,false,,1771341849000
699487c9d5fe59bad8fa6bbf,,64.04,92.22,69.64,74.91,80;3;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771341769000
699487a8d5fe59bad8fa69e0,,60.03,91.67,64.03,63.82,75;1;0;2,time,15,-1,1,14.99,0,0.3,false,false,english,,normal,false,false,false,,1771341736000
69948792d5fe59bad8fa689f,,61.64,92.94,61.64,64.91,77;0;0;0,time,15,-1,1,14.99,0,0.21,false,false,english,,normal,false,false,false,,1771341714000
69942a06d5fe59bad8f66bc3,,53.21,86.85,60.41,69.96,266;13;1;0,time,60,-1,6,59.99,0,21.86,false,false,english,,normal,false,false,false,,1771317766000
699428efd5fe59bad8f66271,,60.41,91.17,66.61,65.42,302;10;0;0,time,60,-1,2,59.99,0,1.69,false,false,english,,normal,false,false,false,,1771317487000
6994288fd5fe59bad8f65ee1,,51.81,77.78,68.81,56.23,259;37;14;4,time,60,-1,8,59.99,0,27.06,false,false,english,,normal,false,false,false,,1771317391000
6994273bd5fe59bad8f652a0,,72.03,91.18,76.83,58.02,90;2;0;0,time,15,-1,8,14.99,0,28.21,false,false,english,,normal,false,false,false,,1771317051000
699426e7d5fe59bad8f64fbe,,58.42,89.29,63.22,45.71,73;3;0;0,time,15,-1,8,15,2,13.49,false,false,english,,normal,false,false,false,,1771316967000
69942696d5fe59bad8f64d35,,67.25,91.3,67.25,63.38,84;0;0;0,time,15,-1,1,14.99,0,4.75,false,false,english,,normal,false,false,false,,1771316886000
6994267fd5fe59bad8f64c75,,71.26,90.38,77.66,69.99,89;2;0;0,time,15,-1,2,14.99,0,10.68,false,false,english,,normal,false,false,false,,1771316863000
699421a1d5fe59bad8f621b2,,69.62,90.1,77.63,60,87;4;0;0,time,15,-1,6,14.99,0,3.44,false,false,english,,normal,false,false,false,,1771315617000
69942140d5fe59bad8f61e6f,,84.03,94.59,87.23,79.78,105;2;1;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1771315520000
69942130d5fe59bad8f61df3,,63.22,92.05,65.62,51.13,79;1;0;4,time,15,-1,2,15,0,3.34,false,false,english,,normal,false,false,false,,1771315504000
699420dcd5fe59bad8f61b8c,,62.41,86.67,63.21,67.8,78;1;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1771315420000
6993fe45d5fe59bad8f4f325,,67.23,93.41,67.23,64.67,84;0;0;0,time,15,-1,2,14.99,0,2,false,false,english,,normal,false,false,false,,1771306565000
6993fe0cd5fe59bad8f4f149,,62.44,86.6,74.45,71.84,78;6;0;1,time,15,-1,6,14.99,0,11.75,false,false,english,,normal,false,false,false,,1771306508000
6993fd2bd5fe59bad8f4e9e2,,65.62,95.4,65.62,63.2,82;0;0;0,time,15,-1,1,15,0,0.06,false,false,english,,normal,false,false,false,,1771306283000
6993fd18d5fe59bad8f4e943,,58.44,84.78,70.45,62.9,73;7;1;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771306264000
6993fd05d5fe59bad8f4e8c3,,56.03,87.1,68.04,62.21,70;3;0;2,time,15,-1,2,14.99,0,12.2,false,false,english,,normal,false,false,false,,1771306245000
6993fc0dd5fe59bad8f4e0b1,,76.02,93.14,76.02,63.12,95;0;0;0,time,15,-1,2,15,0,10.04,false,false,english,,normal,false,false,false,,1771305997000
6993fbedd5fe59bad8f4dfae,,64.82,92.13,66.42,67.17,81;1;0;0,time,15,-1,19,15,0,30.49,false,false,english,,normal,false,false,false,,1771305965000
6993f8c5d5fe59bad8f4c3a6,,64.4,89.79,71.61,67.19,322;10;0;2,time,60,-1,24,60,0,84.97,false,false,english,,normal,false,false,false,,1771305157000
6993f728d5fe59bad8f4b4a9,,84.85,99.07,84.85,79.61,106;0;0;0,time,15,-1,1,14.99,0,0.69,false,false,english,,normal,false,false,false,,1771304744000
6993f715d5fe59bad8f4b40b,,76.05,94.06,76.05,70.07,95;0;0;0,time,15,-1,3,14.99,0,4.92,false,false,english,,normal,false,false,false,,1771304725000
6993f58cd5fe59bad8f4a5b1,true,93.62,97.56,97.62,79.02,117;1;0;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1771304332000
6993f4cad5fe59bad8f49ea6,,70.43,91.35,80.04,67.77,88;4;0;0,time,15,-1,9,14.99,0,15.03,false,false,english,,normal,false,false,false,,1771304138000
6993f3eed5fe59bad8f49751,,63.23,87.91,68.04,50.3,79;4;1;0,time,15,-1,1,14.99,1,2.79,false,false,english,,normal,false,false,false,,1771303918000
6993f3b6d5fe59bad8f49545,true,87.25,98.2,87.25,67.72,109;0;0;0,time,15,-1,14,14.99,0,26.31,false,false,english,,normal,false,false,false,,1771303862000
6993f2d6d5fe59bad8f48d3a,,64.82,88.17,68.82,68.18,81;3;0;0,time,15,-1,5,15,0,4.42,false,false,english,,normal,false,false,false,,1771303638000
6993f2a2d5fe59bad8f48b90,,80.04,92.86,86.44,74.65,100;3;0;0,time,15,-1,2,14.99,0,4.42,false,false,english,,normal,false,false,false,,1771303586000
6993f263d5fe59bad8f48968,,84.85,94.78,89.65,72.37,106;2;0;1,time,15,-1,2,14.99,0,4.86,false,false,english,,normal,false,false,false,,1771303523000
6993f243d5fe59bad8f4884e,,69.63,95.6,71.23,70.85,87;1;0;1,time,15,-1,2,14.99,0,0.85,false,false,english,,normal,false,false,false,,1771303491000
6993f206d5fe59bad8f48647,,62.43,87.1,68.83,57.48,78;4;0;1,time,15,-1,4,14.99,0,4,false,false,english,,normal,false,false,false,,1771303430000
6993f19ed5fe59bad8f482e0,,78.42,95.15,78.42,62.09,98;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1771303326000
6993f160d5fe59bad8f480a5,,50.41,87.8,60.02,48.87,63;2;0;2,time,15,-1,1,15,1,8.9,false,false,english,,normal,false,false,false,,1771303264000
6993f10cd5fe59bad8f47da0,,72.82,94.79,72.82,67.33,91;0;0;0,time,15,-1,1,14.99,0,11.16,false,false,english,,normal,false,false,false,,1771303180000
6993f0cbd5fe59bad8f47b6b,,66.61,92.6,68.01,62.86,333;2;0;0,time,60,-1,6,59.99,0,9.29,false,false,english,,normal,false,false,false,,1771303115000
69934384d5fe59bad8eec374,,75.24,96.91,75.24,68.63,94;0;0;0,time,15,-1,1,14.99,0,0.95,false,false,english,,normal,false,false,false,,1771258756000
699341e6d5fe59bad8eeaf36,,59.23,83.16,73.64,72.55,74;10;0;1,time,15,-1,1,14.99,0,0.88,false,false,english,,normal,false,false,false,,1771258342000
699341bfd5fe59bad8eead4c,,64.02,95.24,64.02,66.25,80;0;0;0,time,15,-1,4,14.99,0,7.75,false,false,english,,normal,false,false,false,,1771258303000
6993404cd5fe59bad8ee99d3,,76.04,95.1,79.24,72,95;2;0;3,time,15,-1,1,14.99,0,8.01,false,false,english,,normal,false,false,false,,1771257932000
69934000d5fe59bad8ee95ad,,51.16,88.61,58.36,66.42,64;2;0;2,time,15,-1,6,15.01,0,19.57,false,false,english,,normal,false,false,false,,1771257856000
69933fc3d5fe59bad8ee92a3,,62.36,86.17,66.35,60.3,78;3;0;0,time,15,-1,1,15.01,0,0.4,false,false,english,,normal,false,false,false,,1771257795000
69933faed5fe59bad8ee918c,,51.96,88,54.36,53.87,65;2;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1771257774000
69933f9dd5fe59bad8ee90c5,,51.15,88.31,55.95,55.14,64;1;0;1,time,15,-1,1,15.01,1,0.09,false,false,english,,normal,false,false,false,,1771257757000
69933f87d5fe59bad8ee8f9a,,76.05,91.35,76.05,57.42,95;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771257735000
699336ead5fe59bad8ee1ff4,,64.84,94.25,64.84,71.71,81;0;0;0,time,15,-1,1,14.99,0,4.28,false,false,english,,normal,false,false,false,,1771255530000
699336cad5fe59bad8ee1e49,,77.62,96.04,77.62,67.71,97;0;0;0,time,15,-1,14,15,0,32.99,false,false,english,,normal,false,false,false,,1771255498000
6993362dd5fe59bad8ee15f2,true,74.81,94.15,80.01,67.26,187;5;1;0,time,30,-1,0,29.99,0,0,false,false,english,,normal,false,false,false,,1771255341000
699335fed5fe59bad8ee13b0,,52.01,87.43,61.62,56.36,130;5;2;0,time,30,-1,0,29.99,0,0,false,false,english,,normal,false,false,false,,1771255294000
69919822d5fe59bad8e0086e,,48.02,82.14,62.02,64.71,120;10;1;2,time,30,-1,26,29.99,0,200.59,false,false,english,,normal,false,false,false,,1771149346000
6991963dd5fe59bad8dff7b2,,67.23,85.59,84.84,76.44,84;7;0;2,time,15,-1,3,14.99,0,3.11,false,false,english,,normal,false,false,false,,1771148861000
6991961dd5fe59bad8dff6ad,,80.06,90.98,96.07,82.12,100;4;2;1,time,15,-1,1,14.99,0,1.85,false,false,english,,normal,false,false,false,,1771148829000
699195e8d5fe59bad8dff50f,,84.05,100,84.05,65.8,105;0;0;0,time,15,-1,7,14.99,0,22.58,false,false,english,,normal,false,false,false,,1771148776000
69919582d5fe59bad8dff19a,,73.65,97.98,78.45,70.83,92;0;0;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771148674000
69919572d5fe59bad8dff122,,54.43,84.71,60.83,43.11,68;4;0;0,time,15,-1,15,14.99,1,22.25,false,false,english,,normal,false,false,false,,1771148658000
69919516d5fe59bad8dfee51,,65.65,88.78,72.86,68.95,82;3;1;0,time,15,-1,2,14.99,0,2.21,false,false,english,,normal,false,false,false,,1771148565000
69919501d5fe59bad8dfedb0,,66.45,87.25,76.06,60.49,83;6;0;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771148545000
699194cad5fe59bad8dfebfb,,68.85,87.04,84.06,69.91,86;7;1;0,time,15,-1,17,14.99,0,33.23,false,false,english,,normal,false,false,false,,1771148490000
69919454d5fe59bad8dfe84c,true,70.02,94.79,72.42,67.83,175;2;0;0,time,30,-1,6,29.99,0,8.88,false,false,english,,normal,false,false,false,,1771148372000
699193fcd5fe59bad8dfe56d,,67.21,91.79,74.81,67.31,336;12;2;2,time,60,-1,11,59.99,0,25.27,false,false,english,,normal,false,false,false,,1771148284000
6991937ed5fe59bad8dfe184,,64.2,92.76,66.6,61.48,321;2;0;2,time,60,-1,2,60,0,5.56,false,false,english,,normal,false,false,false,,1771148158000
699192dfd5fe59bad8dfdcbc,,54.81,87.43,60.21,62,274;5;1;2,time,60,-1,1,59.99,0,5.61,false,false,english,,normal,false,false,false,,1771147999000
69914d07d5fe59bad8dddf67,,74.45,92.31,79.26,74.49,93;2;0;0,time,15,-1,13,14.99,0,21.33,false,false,english,,normal,false,false,false,,1771130119000
69914cb3d5fe59bad8dddd70,,64.05,91.18,80.87,65.54,80;4;0;2,time,15,-1,6,14.99,1,6.41,false,false,english,,normal,false,false,false,,1771130035000
69914c89d5fe59bad8dddc8f,,72.83,87.62,82.44,67.85,91;8;0;4,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771129993000
69914c70d5fe59bad8dddbff,,85.67,98.17,86.47,72.27,107;1;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771129968000
69914c3ed5fe59bad8dddacd,,66.42,89,76.83,62.6,83;4;1;2,time,15,-1,1,15,0,1.65,false,false,english,,normal,false,false,false,,1771129918000
69914c01d5fe59bad8ddd986,,72.03,93.14,78.44,69.06,90;2;0;0,time,15,-1,24,14.99,0,102.32,false,false,english,,normal,false,false,false,,1771129857000
69914b1ad5fe59bad8ddd413,,71.81,93.97,76.01,67.33,359;4;1;0,time,60,-1,3,59.99,0,18.27,false,false,english,,normal,false,false,false,,1771129626000
69914abfd5fe59bad8ddd1c4,,54.42,92,54.42,59.36,68;0;0;0,time,15,-1,2,15,0,2.54,false,false,english,,normal,false,false,false,,1771129535000
69914aa7d5fe59bad8ddd145,,49.63,88.31,57.64,59.87,62;3;0;1,time,15,-1,7,14.99,1,11.06,false,false,english,,normal,false,false,false,,1771129511000
699089e6d5fe59bad8d894b4,,72.83,91.35,80.84,76.17,91;4;0;0,time,15,-1,5,14.99,0,14.53,false,false,english,,normal,false,false,false,,1771080166000
